country,country_code,year,electricity_access,forest_area,gdp_per_capita,internet_users,life_expectancy,population,secondary_school_enrollment,unemployment
Tanzania,TZA,2020,39.9,51.642582975841,1117.41528320313,19.48139954,66.771,60972798.0,30.9205938581875,1.792
Tanzania,TZA,2021,42.7,51.1131180853466,1159.85656738281,22.87540054,66.131,62830412.0,28.231330871582,1.876
Tanzania,TZA,2022,45.8,50.5836531948521,1207.52062988281,26.86059952,66.879,64711821.0,,1.573
Tanzania,TZA,2023,48.3,50.0541883043576,1224.00219726563,28.43190002,66.995,66617606.0,,1.565
Tanzania,TZA,2024,52.4,,1192.60668945313,31.16209984,67.212,68560157.0,,1.557
Thailand,THA,2000,82.1,37.1860870246041,2005.97694514234,3.68904127944164,71.205,63007815.0,,2.389
Thailand,THA,2001,90.4,37.3965041398344,1889.93432467144,5.55632612097332,71.52,63651141.0,64.0281982421875,2.6
Thailand,THA,2002,91.0,37.6069212550647,2089.75183111554,7.53125033488567,71.775,64266437.0,65.5458221435547,1.82
Thailand,THA,2003,91.6,37.817338370295,2347.54001286066,9.29902723805965,72.101,64868166.0,,1.54
Thailand,THA,2004,92.2,38.0277554855253,2641.56268717857,10.6773033237281,72.1,65452047.0,67.444221496582,1.51
Thailand,THA,2005,92.8,38.2381726007555,2867.70383436062,15.0260043588909,72.894,66017420.0,71.8262786865234,1.35
Thailand,THA,2006,99.1,38.4485897159858,3331.32043511773,17.1607147169285,73.341,66567687.0,71.6298599243164,1.22
Thailand,THA,2007,94.1,38.6590068312161,3918.52817434581,20.03,73.779,67102394.0,75.7808074951172,1.18
Thailand,THA,2008,94.8,38.8694239464464,4309.13509292986,18.2,74.221,67619830.0,75.2078475952148,1.18
Thailand,THA,2017,99.9,39.1101802736401,6413.09182530343,52.8919293439676,76.989,71160187.0,79.5062371844027,0.83
Thailand,THA,2018,99.8,39.0397150071444,7099.77650081458,56.8174809301456,77.19,71376079.0,80.6045305135668,0.765
Thailand,THA,2019,99.9,38.9692497406487,7605.69657797759,66.6524194587528,77.197,71522271.0,81.7206425877734,0.716
Thailand,THA,2020,100.0,38.8987844741529,6983.03412836245,77.84374066,77.331,71641484.0,82.3668560969625,1.099
Thailand,THA,2021,100.0,38.8283192076572,7055.18760721422,85.26956666,77.606,71727332.0,84.6644528199547,1.215
Thailand,THA,2022,99.9,38.7578539411615,6910.00995211206,87.97724503,75.291,71735329.0,88.0661686868399,0.94
Thailand,THA,2023,100.0,38.6873886746658,7210.54130832685,89.53525238,76.412,71702435.0,93.3356315272258,0.733
Thailand,THA,2024,100.0,,7386.63615126055,90.86718789,76.564,71668011.0,92.507325535959,0.781
Timor-Leste,TLS,2000,17.8,63.8264963012777,492.457669429651,,58.097,745088.0,,3.529
Timor-Leste,TLS,2001,25.6,63.7323470073975,587.700692767858,,58.772,812249.0,41.3206901550293,3.386
Timor-Leste,TLS,2002,24.1,63.6381977135172,533.982476434866,0.0,59.477,879159.0,44.7095603942871,3.371
Timor-Leste,TLS,2003,27.7,63.5440484196369,534.901153697657,,60.13,916878.0,46.5835189819336,3.54
Timor-Leste,TLS,2004,30.4,63.4498991257566,474.420767344689,,60.743,929074.0,57.962100982666,3.668
Timor-Leste,TLS,2005,33.5,63.3557498318763,487.464555404292,0.0990317678179026,61.272,948311.0,59.4707984924316,3.611
Timor-Leste,TLS,2006,36.7,63.261600537996,464.667001844159,0.5,61.881,976597.0,,3.634
Timor-Leste,TLS,2007,36.6,63.1674512441157,540.154584237662,1.0,62.396,1004889.0,,3.523
Timor-Leste,TLS,2008,43.1,63.0733019502354,628.153219252849,1.5,62.858,1032429.0,57.0646095275879,3.434
Timor-Leste,TLS,2017,79.5,62.2461331540013,1266.17767952941,24.20000076,65.898,1251703.0,81.1665700933061,4.254
Timor-Leste,TLS,2018,85.2,62.1318090114324,1219.46598597604,27.60000038,66.204,1275959.0,83.0952419040915,3.765
Timor-Leste,TLS,2019,90.6,62.0376597175521,1562.36458881813,28.00460052,66.496,1300945.0,85.1248242560832,3.148
Timor-Leste,TLS,2020,96.0,61.9435104236718,1630.86935439232,32.01269913,66.919,1326053.0,84.7410404382553,2.808
Timor-Leste,TLS,2021,100.0,61.8493611297915,2684.92673717299,35.04199982,66.199,1350139.0,,2.344
Timor-Leste,TLS,2022,99.7,61.7552118359112,2343.24955542816,,67.368,1369295.0,,1.537
Timor-Leste,TLS,2023,100.0,61.6610625420309,1502.4114958903,,67.689,1384286.0,,1.525
Timor-Leste,TLS,2024,94.3,,1331.9705130185,,67.904,1400638.0,,1.523
Togo,TGO,2000,17.0,23.3216400073543,440.420399069497,0.8,54.587,4783722.0,31.6074600219727,4.162
Togo,TGO,2001,19.6,23.2672292700864,426.883605884489,0.9,54.757,4904144.0,34.4402694702148,4.108
Togo,TGO,2002,21.3,23.2128185328185,479.438373869587,1.0,55.044,5027130.0,38.4870300292969,4.087
Togo,TGO,2003,23.0,23.1584077955507,579.728195854724,1.2,55.312,5154112.0,40.5968894958496,3.957
Togo,TGO,2004,24.8,23.1039970582828,604.311329116751,1.5,55.608,5281320.0,41.9863700866699,3.992
Togo,TGO,2005,26.5,23.0495863210149,595.200212014134,1.799999952,55.931,5413154.0,44.2280082702637,4.149
Togo,TGO,2006,27.9,22.995175583747,596.249203137762,2.0,56.154,5569664.0,46.0299682617188,4.229
Togo,TGO,2007,30.0,22.9407648464791,654.083697666439,2.200000048,56.395,5748443.0,42.7597885131836,3.822
Togo,TGO,2008,31.8,22.8863541092113,771.351190404751,2.400000095,56.663,5936138.0,,3.279
Togo,TGO,2017,48.0,22.3965802537231,872.076408845752,12.3602249692905,60.145,7324386.0,60.769472220228,3.744
Togo,TGO,2018,50.0,22.3421584850156,942.480774393154,15.5,60.608,7458206.0,,2.9
Togo,TGO,2019,52.5,22.2877367163081,917.718016777619,20.72730064,61.061,7619925.0,,2.036
Togo,TGO,2020,54.1,22.2333149476007,961.219781201934,29.02370071,61.14,7788054.0,,2.231
Togo,TGO,2021,55.7,22.1788931788932,1076.29520076949,30.33839989,61.337,7936176.0,63.0669365853803,2.344
Togo,TGO,2022,57.2,22.1244714101857,1071.61539220759,35.60749817,62.292,8068616.0,,1.965
Togo,TGO,2023,59.2,22.0700496414782,1182.32951436696,37.57020187,62.74,8223850.0,63.4192515229188,1.942
Togo,TGO,2024,61.1,,1266.08777721447,39.48320007,62.935,8406558.0,,1.948
Tonga,TON,2000,85.6,12.4305555555556,1995.07667546271,2.4343980443669,69.635,102677.0,100.165519714355,3.966
Tonga,TON,2001,86.3,12.4305555555556,1753.51667576626,2.82537183911525,69.8,103288.0,97.5217514038086,4.368
Tonga,TON,2002,87.0,12.4305555555556,1759.4805324576,2.90729731626382,70.03,103874.0,101.04744720459,4.683
Tonga,TON,2003,87.6,12.4305555555556,1936.04104012389,2.98581736750435,70.228,104464.0,109.53938293457,5.18
Tonga,TON,2004,88.3,12.4305555555556,2195.44890047673,3.95237389457043,70.433,105071.0,97.9341201782227,3.878
Tonga,TON,2005,89.0,12.4305555555556,2477.72620144825,4.907800198,70.56,105671.0,,2.542
Tonga,TON,2006,92.3,12.4305555555556,2750.34778600857,5.853899956,70.71,106253.0,97.8654708862305,1.09
Tonga,TON,2007,90.5,12.4305555555556,2797.06560109144,7.179900169,70.887,106726.0,102.244041442871,1.21
Tonga,TON,2008,91.2,12.4305555555556,3218.45303993196,8.11076994380395,71.041,107020.0,103.846702575684,1.279
Tonga,TON,2017,98.2,12.4305555555556,4365.92929788648,46.20080185,72.066,105356.0,,2.137
Tonga,TON,2018,99.0,12.4305555555556,4675.04776047973,48.80789948,72.169,105567.0,,2.248
Tonga,TON,2019,98.4,12.4305555555556,4788.83350468584,51.56299973,72.292,105669.0,96.0933090863485,2.165
Tonga,TON,2020,99.9,12.4305555555556,4792.35872413906,54.47370148,72.379,105704.0,90.4639980016237,2.712
Tonga,TON,2021,100.0,12.4305555555556,4922.8015864044,57.549,72.13,105490.0,106.143896523848,2.111
Tonga,TON,2022,100.0,12.4305555555556,5298.01942454298,61.60739899,72.635,105042.0,96.996718063038,2.002
Tonga,TON,2023,100.0,12.4305555555556,5651.59357939286,64.13140106,72.895,104597.0,91.8606656320055,1.652
Tonga,TON,2024,100.0,,6215.38990974121,67.4417038,73.07,104175.0,92.4258049730721,1.965
Trinidad and Tobago,TTO,2000,91.3,46.130604288499,6178.58975559687,7.72141147401745,68.629,1319774.0,,12.1
Trinidad and Tobago,TTO,2001,96.3,46.0479532163743,6657.41466937221,15.384627218944,68.874,1325567.0,,10.88
Trinidad and Tobago,TTO,2002,96.5,45.9653021442495,6762.93080808096,21.9986754804449,69.232,1332011.0,,10.39
Trinidad and Tobago,TTO,2003,96.7,45.8826510721248,8445.04653518298,25.9717641091609,69.454,1338709.0,,10.48
Trinidad and Tobago,TTO,2004,96.8,45.8,9871.03419820086,27.0242700782714,69.879,1345380.0,84.2731094360352,8.33
Trinidad and Tobago,TTO,2005,95.0,45.7173489278752,12346.4373094075,28.97669983,70.185,1294494.0,,7.95
Trinidad and Tobago,TTO,2006,100.0,45.6346978557505,14152.6607422113,30.00370026,70.437,1297944.0,,6.27
Trinidad and Tobago,TTO,2007,100.0,45.5520467836257,16606.675360681,32.3,70.797,1303188.0,,5.54
Trinidad and Tobago,TTO,2008,100.0,45.469395711501,21298.9945258063,34.8,71.117,1308587.0,,4.63
Trinidad and Tobago,TTO,2017,100.0,44.7270955165692,17566.0999700656,70.59999847,72.984,1356633.0,,3.389
Trinidad and Tobago,TTO,2018,100.0,44.64522417154,17571.498737278,72.76029968,72.658,1359193.0,,3.497
Trinidad and Tobago,TTO,2019,100.0,44.5633528265107,17212.6128892163,74.98670197,72.836,1363985.0,,3.523
Trinidad and Tobago,TTO,2020,100.0,44.4814814814815,15283.6270531554,77.28130341,72.645,1366725.0,,4.206
Trinidad and Tobago,TTO,2021,100.0,44.3996101364522,17712.5674104655,84.36576986,71.111,1367558.0,,4.446
Trinidad and Tobago,TTO,2022,100.0,44.317738791423,20750.5202434652,81.69760132,73.331,1365805.0,,4.383
Trinidad and Tobago,TTO,2023,98.7,44.2358674463938,18308.4536298575,81.9681015,73.49,1367510.0,92.9377899169922,3.361
Trinidad and Tobago,TTO,2024,100.0,,18733.4110406494,82.15989685,73.617,1368333.0,95.6815649255588,3.318
Tunisia,TUN,2000,94.8,4.29872554067971,2199.04465936314,2.75074029298135,72.604,9764935.0,72.4827117919922,14.94
Tunisia,TUN,2001,97.3,4.31132852729145,2235.71981624751,4.29796603474685,72.822,9869677.0,74.8093338012695,14.4
Tunisia,TUN,2002,97.8,4.32393151390319,2320.7723805785,5.25288729548421,73.07,9971515.0,76.4910736083984,14.55
Tunisia,TUN,2003,98.4,4.33653450051493,2725.8643148859,6.49084579532797,73.304,10071632.0,76.0593566894531,14.51
Tunisia,TUN,2004,99.0,4.34913748712667,3067.41936376975,8.52881775162591,73.519,10166163.0,80.0033264160156,14.23
Tunisia,TUN,2005,99.2,4.36174047373841,3146.8260743927,9.655099869,73.712,10255472.0,83.4392318725586,12.872
Tunisia,TUN,2006,99.4,4.37434346035015,3322.56933570096,12.98639965,73.888,10346410.0,85.9542694091797,12.51
Tunisia,TUN,2007,99.4,4.3869464469619,3726.91672935667,17.1,74.039,10441702.0,89.6093063354492,12.365
Tunisia,TUN,2008,99.4,4.39954943357364,4255.05008019523,27.53,74.192,10542635.0,91.0540390014648,12.444
Tunisia,TUN,2017,100.0,4.4936920700309,3619.03247319953,55.5001550633671,75.177,11650498.0,,15.33
Tunisia,TUN,2018,99.8,4.50354016477858,3628.10366464236,64.1908102327387,75.37,11765514.0,,15.459
Tunisia,TUN,2019,100.0,4.51338825952626,3528.87213306798,66.6999983024144,75.599,11875081.0,,17.153
Tunisia,TUN,2020,99.9,4.52323635427395,3548.65363663803,68.55639648,75.004,11974057.0,,17.651
Tunisia,TUN,2021,99.9,4.53308444902163,3906.93926319391,68.31552226,72.893,12048622.0,,16.632
Tunisia,TUN,2022,100.0,4.54293254376931,3707.29283414381,,76.05,12119334.0,,15.3
Tunisia,TUN,2023,100.0,4.55278063851699,3951.11683376921,,76.508,12200431.0,,15.106
Tunisia,TUN,2024,100.0,,4187.64079392362,76.5,76.711,12277109.0,,15.341
Turkiye,TUR,2000,99.9,26.1792679599288,4199.3798635759,3.761685035075,71.931,65425961.0,74.5879898071289,6.495
Turkiye,TUR,2001,99.9,26.3007198264101,3052.2256706793,5.18948146078506,72.271,66245128.0,85.3136215209961,8.381
Turkiye,TUR,2002,99.8,26.4221716928914,3591.08628982587,11.38,72.605,67048795.0,90.1109924316406,10.358
Turkiye,TUR,2003,99.8,26.5436235593727,4649.63668068586,12.33,72.906,67831730.0,91.8227310180664,10.542
Turkiye,TUR,2004,99.7,26.665075425854,5979.6054216148,14.58,73.223,68592617.0,88.3136901855469,10.838
Turkiye,TUR,2005,99.7,26.7865272923353,7331.85429430255,15.46,73.51,69329557.0,84.943717956543,10.636
Turkiye,TUR,2006,99.7,26.9079791588166,7990.08251407245,18.24,73.804,70045349.0,88.5527877807617,10.227
Turkiye,TUR,2007,99.7,27.0294310252979,9766.91734545294,28.63,74.129,70158112.0,90.7344512939453,10.285
Turkiye,TUR,2008,99.7,27.1508828917792,10913.4079047769,34.37,74.38,71051678.0,89.0569686889648,10.965
Turkiye,TUR,2017,100.0,28.2635292283305,10756.3877677883,64.6846176835371,77.037,80312698.0,112.977333068848,10.919
Turkiye,TUR,2018,100.0,28.4660940971636,9684.11819884721,71.0427608433809,77.454,81407204.0,112.115409851074,10.956
Turkiye,TUR,2019,100.0,28.6687888985616,9395.23378001368,73.9767022871511,77.737,82579440.0,111.910400390625,13.73
Turkiye,TUR,2020,100.0,28.8714836999597,8798.11791709313,77.6695605,76.525,83384680.0,112.527458190918,13.148
Turkiye,TUR,2021,100.0,29.0741785013578,9981.76398411336,81.40843745,75.722,84147318.0,114.147331237793,11.969
Turkiye,TUR,2022,100.0,29.2768733027559,10897.8397861365,83.43716576,77.591,84979913.0,116.040176391602,10.465
Turkiye,TUR,2023,100.0,29.4795681041539,13375.0947282864,85.96074155,77.156,85325965.0,118.411979675293,9.388
Turkiye,TUR,2024,100.0,,15892.7157287241,87.3078767,77.421,85518661.0,,8.8
Turkmenistan,TKM,2000,99.6,8.78215904496414,633.835487638011,0.13328218259348,64.931,4582677.0,,11.73
Turkmenistan,TKM,2001,99.6,8.78215904496414,756.034976276398,0.175209517731422,65.325,4675409.0,,10.898
Turkmenistan,TKM,2002,99.6,8.78215904496414,935.540801478466,0.302132016152841,65.593,4769465.0,,10.141
Turkmenistan,TKM,2003,99.6,8.78215904496414,1228.94870289404,0.425182631884743,65.854,4863865.0,,9.289
Turkmenistan,TKM,2004,99.5,8.78215904496414,1379.23009682692,0.754053982724623,66.055,4958093.0,,8.419
Turkmenistan,TKM,2005,99.5,8.78215904496414,1604.01618452312,0.997300029,66.275,5052257.0,,7.495
Turkmenistan,TKM,2006,99.8,8.78215904496414,1996.59310717308,1.3195731180963,66.574,5147105.0,,6.601
Turkmenistan,TKM,2007,99.6,8.78215904496414,2414.96071986964,1.40636068812023,67.02,5244046.0,,5.719
Turkmenistan,TKM,2008,99.6,8.78215904496414,3605.50395120549,1.75,67.584,5345029.0,,4.852
Turkmenistan,TKM,2017,100.0,8.78215904496414,5125.54920055808,,69.19,6507061.0,,4.035
Turkmenistan,TKM,2018,100.0,8.78215904496414,3911.98557297865,,69.272,6655524.0,,4.036
Turkmenistan,TKM,2019,99.9,8.78215904496414,4365.1152919542,,69.405,6803944.0,84.1078318050495,4.035
Turkmenistan,TKM,2020,100.0,8.78215904496414,3935.37749365223,,68.846,6949912.0,86.8120225282998,4.489
Turkmenistan,TKM,2021,100.0,8.78215904496414,3713.20113171765,,69.353,7092043.0,89.9339065551758,4.458
Turkmenistan,TKM,2022,100.0,8.78215904496414,5198.18947409551,,69.913,7230193.0,92.451789855957,4.017
Turkmenistan,TKM,2023,100.0,8.78215904496414,5298.46421949276,,70.073,7364438.0,102.546752929688,4.007
Turkmenistan,TKM,2024,100.0,,5904.25772576512,,70.201,7494498.0,94.6464126735365,4.02
Turks and Caicos Islands,TCA,2000,95.6,11.0736842105263,,,73.972,18730.0,79.0275802612305,
Turks and Caicos Islands,TCA,2001,94.9,11.0736842105263,18325.7458111974,,74.409,19576.0,,
Turks and Caicos Islands,TCA,2002,95.2,11.0736842105263,17803.9471767733,,74.843,20597.0,,
Turks and Caicos Islands,TCA,2003,95.4,11.0736842105263,18859.1890274773,,75.262,21727.0,78.9801025390625,
Turks and Caicos Islands,TCA,2004,95.7,11.0736842105263,21246.00980049,,75.63,22856.0,84.770637512207,
Turks and Caicos Islands,TCA,2005,96.0,11.0736842105263,24122.3028180757,,75.954,23988.0,95.0579605102539,
Turks and Caicos Islands,TCA,2006,96.2,11.0736842105263,28734.2873064523,,76.197,25123.0,,
Turks and Caicos Islands,TCA,2007,96.6,11.0736842105263,29443.8523030072,,76.427,26270.0,,
Turks and Caicos Islands,TCA,2008,96.9,11.0736842105263,31453.8228752689,,76.084,27427.0,,
Turks and Caicos Islands,TCA,2017,100.0,11.0736842105263,30014.2309523213,,77.505,39913.0,85.01841997544,
Turks and Caicos Islands,TCA,2018,100.0,11.0736842105263,31625.616593277,,77.596,41559.0,95.5051546391753,
Turks and Caicos Islands,TCA,2019,100.0,11.0736842105263,31780.5217068989,,77.691,43166.0,91.2056151940545,
Turks and Caicos Islands,TCA,2020,99.4,11.0736842105263,20690.9160546118,,77.499,44386.0,91.187270501836,
Turks and Caicos Islands,TCA,2021,100.0,11.0736842105263,27329.2885087196,,77.234,45243.0,98.0016021728516,
Turks and Caicos Islands,TCA,2022,99.9,11.0736842105263,31280.5418020808,,77.918,45847.0,105.9765625,
Turks and Caicos Islands,TCA,2023,100.0,11.0736842105263,35470.2151608295,,78.008,46198.0,109.841759938248,
Turks and Caicos Islands,TCA,2024,100.0,,37506.7798431288,,78.181,46535.0,119.728975687525,
Tuvalu,TUV,2000,94.6,33.3333333333333,1559.22072281826,5.24163958486214,63.536,9544.0,,
Tuvalu,TUV,2001,94.8,33.3333333333333,1475.03705936258,5.7,63.709,9586.0,72.7853164672852,
Tuvalu,TUV,2002,94.6,33.3333333333333,1729.16968588975,6.3,63.825,9623.0,,
Tuvalu,TUV,2003,95.1,33.3333333333333,2020.10103886055,6.9,63.897,9695.0,,
Tuvalu,TUV,2004,95.3,33.3333333333333,2330.77403351989,7.6,63.989,9816.0,,
Tuvalu,TUV,2005,95.5,33.3333333333333,2298.44257265761,8.300000191,64.096,9940.0,,
Tuvalu,TUV,2006,95.7,33.3333333333333,2413.97836453913,9.100000381,64.247,10056.0,,
Tuvalu,TUV,2007,96.7,33.3333333333333,2803.75365477849,10.0,64.402,10182.0,,
Tuvalu,TUV,2008,96.2,33.3333333333333,3062.00125965971,11.19999981,64.516,10321.0,,
Tuvalu,TUV,2017,98.7,33.3333333333333,4166.79162422818,35.20000076,65.683,10869.0,,
Tuvalu,TUV,2018,99.0,33.3333333333333,4467.21144027065,,65.871,10751.0,78.7418670654297,
Tuvalu,TUV,2019,99.7,33.3333333333333,5058.85266607659,,66.109,10581.0,80.2197799682617,
Tuvalu,TUV,2020,99.4,33.3333333333333,5029.57159284173,,66.357,10399.0,77.0771513353116,
Tuvalu,TUV,2021,99.7,33.3333333333333,6042.51983141155,,65.824,10194.0,88.8804841149773,
Tuvalu,TUV,2022,100.0,33.3333333333333,5414.74642912412,,66.852,9992.0,92.0868890612878,
Tuvalu,TUV,2023,100.0,33.3333333333333,5143.8397437226,,67.105,9816.0,93.2753164556962,
Tuvalu,TUV,2024,100.0,,5883.50257114002,,67.259,9646.0,90.6571654790182,
Uganda,UGA,2000,7.4,15.8297882988839,258.050338731086,0.163714063074854,49.64,24000150.0,,3.531
Uganda,UGA,2001,8.6,15.6233271608028,236.021188853993,0.237945087191408,50.576,24745676.0,,3.522
Uganda,UGA,2002,7.8,15.4168660227216,241.984688408335,0.384093504951945,51.443,25532870.0,,3.5
Uganda,UGA,2003,10.5,15.2104048846404,250.71543664681,0.464849840113968,52.414,26352124.0,,3.6
Uganda,UGA,2004,11.6,15.0039437465592,292.38185796262,0.719970679914031,53.699,27154515.0,19.1225490570068,2.699
Uganda,UGA,2005,8.9,14.7974826084781,330.405402707025,1.742200017,54.926,27963289.0,,1.9
Uganda,UGA,2006,9.0,14.5910214703969,346.518255310647,2.52940011,56.118,28794003.0,,2.264
Uganda,UGA,2007,14.8,14.3845603323157,401.389130865581,3.67196535074744,57.248,29653430.0,24.0911102294922,2.667
Uganda,UGA,2008,15.9,14.1780991942345,472.842681495852,3.880000114,58.253,30539553.0,,3.035
Uganda,UGA,2017,32.4,12.2763814083383,765.218332297361,7.417900085,65.174,40177388.0,,3.428
Uganda,UGA,2018,41.9,12.070666267704,792.16570022814,9.326299667,65.775,41565831.0,,3.249
Uganda,UGA,2019,41.3,11.8649012567325,822.171150036357,11.72579956,66.354,42999637.0,,3.057
Uganda,UGA,2020,42.1,11.6591861160981,845.766463890124,7.4,66.41,44457152.0,,3.819
Uganda,UGA,2021,45.2,11.4534375623379,882.791717542504,10.0,66.45,45910930.0,,3.416
Uganda,UGA,2022,47.1,11.2477114502294,963.067314117178,9.636899948,67.675,47312719.0,,2.885
Uganda,UGA,2023,51.5,11.0419703770197,1002.30913917142,9.286999702,68.252,48656601.0,,2.754
Uganda,UGA,2024,55.3,,1077.91278438613,8.949831061,68.487,50015092.0,,2.74
Ukraine,UKR,2000,99.1,16.4149477863122,653.294311523438,0.716183762031043,67.786,49556660.0,97.8325805664062,11.707
Ukraine,UKR,2001,99.2,16.4215068611375,800.49072265625,1.23875954748114,67.675,49106855.0,99.4165725708008,11.061
Ukraine,UKR,2002,99.3,16.4283495011565,903.011901855469,1.87388511643427,67.699,48677281.0,100.038528442383,10.136
Ukraine,UKR,2003,99.3,16.4349086891981,1076.48156738281,3.14812758815439,67.638,48315136.0,101.250122070312,9.057
Ukraine,UKR,2004,99.4,16.4414678772396,1401.01806640625,3.4894778812677,67.472,47979507.0,98.8390197753906,8.59
Ukraine,UKR,2005,99.9,16.4468915047119,1875.33508300781,3.749799967,67.517,47585556.0,95.1181106567383,7.18
Ukraine,UKR,2006,99.5,16.4540182270091,2366.494140625,4.50612456357379,67.49,47278694.0,97.1627883911133,6.81
Ukraine,UKR,2007,99.8,16.4614295824487,3160.32763671875,6.55,67.715,47062798.0,97.6914291381836,6.351
Ukraine,UKR,2008,99.8,16.4682731478285,4017.806640625,11.0,68.262,46819175.0,97.740348815918,6.363
Ukraine,UKR,2017,100.0,16.6942862074918,2604.28759765625,58.8894794459775,73.993,45436041.0,86.788702271804,9.5
Ukraine,UKR,2018,100.0,16.7034863652054,3059.0517578125,62.5531553933869,73.569,45208907.0,85.8331876808318,8.799
Ukraine,UKR,2019,100.0,16.7138419054194,3619.86157226563,70.1248442995263,73.92,44957458.0,84.4568283620119,8.194
Ukraine,UKR,2020,100.0,16.7241974456334,3709.76928710938,75.03790912,73.283,44680014.0,84.4283338575221,9.475
Ukraine,UKR,2021,100.0,16.7345529858474,4775.94580078125,79.21829353,71.631,44298640.0,84.6516335033103,9.834
Ukraine,UKR,2022,100.0,16.7449085260614,4199.6708984375,80.47429657,72.658,41048766.0,,
Ukraine,UKR,2023,100.0,16.7552640662755,5139.59814453125,81.58059692,73.422,37732836.0,87.0823822021484,
Ukraine,UKR,2024,100.0,,5391.62255859375,82.47489929,74.692,37860221.0,86.1695022583008,
United Arab Emirates,ARE,2000,100.0,4.35694170656153,29865.5285002232,23.6253008751553,76.347,3493575.0,,2.25
United Arab Emirates,ARE,2001,100.0,4.36802309208674,27745.1684523079,26.2717542010006,77.621,3723590.0,,2.443
United Arab Emirates,ARE,2002,100.0,4.37910447761194,27753.5810466782,28.3164853110439,78.721,3956826.0,,2.659
United Arab Emirates,ARE,2003,100.0,4.39018586313714,29659.5710296993,29.4779534120864,79.6,4192457.0,,2.903
United Arab Emirates,ARE,2004,100.0,4.40126724866235,33376.6880534412,30.1312961695367,80.272,4428967.0,,2.965
United Arab Emirates,ARE,2005,100.0,4.41234863418755,38719.3138285388,40.0,80.779,4664790.0,,3.12
United Arab Emirates,ARE,2006,100.0,4.42343001971276,44342.603055045,52.0,81.155,5009100.0,,2.964
United Arab Emirates,ARE,2007,100.0,4.43451140523796,45854.7352436978,61.0,81.438,5624635.0,,2.934
United Arab Emirates,ARE,2008,100.0,4.44559279076317,50054.1700685968,63.0,81.591,6302664.0,,2.818
United Arab Emirates,ARE,2017,100.0,4.46775556181357,43733.6242018215,94.8199225383446,82.388,9223225.0,,2.462
United Arab Emirates,ARE,2018,100.0,4.46775556181357,47135.3478795605,98.4500017817194,82.449,9346701.0,102.184448242188,2.236
United Arab Emirates,ARE,2019,100.0,4.46775556181357,45938.6084572227,99.1499979561243,82.596,9445785.0,101.747344264722,2.331
United Arab Emirates,ARE,2020,100.0,4.46775556181357,37991.738387966,100.0,81.936,9401038.0,99.1635400791877,4.294
United Arab Emirates,ARE,2021,100.0,4.46775556181357,44118.4936214315,100.0,79.083,9575152.0,103.210663324826,3.105
United Arab Emirates,ARE,2022,100.0,4.46775556181357,50759.7590190204,100.0,80.487,10074977.0,102.380981445312,2.872
United Arab Emirates,ARE,2023,100.0,4.46775556181357,49850.6945082084,100.0,82.909,10483751.0,101.944972436447,2.151
United Arab Emirates,ARE,2024,100.0,,50273.5126243239,100.0,83.069,10986400.0,102.129724902444,2.16
United Kingdom,GBR,2000,100.0,12.2101434299177,28383.8761094996,26.8217543508578,77.7414634146342,58892514.0,101.204360961914,5.558
United Kingdom,GBR,2001,100.0,12.2535444136734,28013.8729635508,33.4810948744147,77.9926829268293,59119673.0,101.229797363281,4.696
United Kingdom,GBR,2002,100.0,12.296945397429,30158.7017807858,56.48,78.1439024390244,59370479.0,102.614517211914,5.037
United Kingdom,GBR,2003,100.0,12.3403463811846,34556.7726095905,64.82,78.4463414634146,59647577.0,102.157028198242,4.807
United Kingdom,GBR,2004,100.0,12.3837473649403,40504.4118103928,65.61,78.7463414634146,59987905.0,104.942939758301,4.594
United Kingdom,GBR,2005,100.0,12.4271483486959,42240.2462987547,70.0,79.0487804878049,60401206.0,105.705047607422,4.884
United Kingdom,GBR,2006,100.0,12.4705493324515,44695.161023424,68.82,79.2487804878049,60846820.0,98.4682769775391,5.472
United Kingdom,GBR,2007,100.0,12.5139503162072,50629.0799172887,75.09,79.4487804878049,61322463.0,97.7785186767578,5.399
United Kingdom,GBR,2008,100.0,12.5573512999628,47652.4030691881,78.39,79.6,61806995.0,98.8158798217773,5.748
United Kingdom,GBR,2017,100.0,13.0781631050304,40918.0520870944,90.4245504868553,81.2560975609756,65964000.0,125.62979888916,4.501
United Kingdom,GBR,2018,100.0,13.1153639482495,43704.3162296687,90.692008988783,81.2560975609756,66287000.0,120.088279724121,4.145
United Kingdom,GBR,2019,100.0,13.1525647914686,43160.6843971799,92.5166285497138,81.3691219512195,66628000.0,117.156600952148,3.657
United Kingdom,GBR,2020,100.0,13.1856322076634,40815.1255364787,94.81820132,80.331756097561,66740000.0,114.617248535156,4.472
United Kingdom,GBR,2021,100.0,13.2214553796553,47695.6491523474,96.19650269,80.6473170731707,66978000.0,113.719017028809,4.864
United Kingdom,GBR,2022,100.0,13.2554871243748,47034.7795621476,95.46530151,81.0112195121951,67636000.0,113.202857971191,3.768
United Kingdom,GBR,2023,100.0,13.2907130161617,49919.6896621586,95.44719696,81.2380975609756,68526000.0,112.120048522949,4.025
United Kingdom,GBR,2024,100.0,,53341.3131094262,95.4720993,81.3868536585366,69281000.0,,4.361
United States,USA,2000,100.0,33.1301735880689,36329.9702595751,43.0791626375201,76.6365853658537,282162411.0,,3.992
